﻿﻿TradeDate;Last;
2015-07-31 00:00:00;30.0500;
2015-07-31 00:00:00;11.8900;
2015-07-31 00:00:00;.0600;
2015-07-31 00:00:00;.1400;
2015-07-31 00:00:00;.0400;
2015-07-31 00:00:00;.2100;
2015-07-31 00:00:00;.0600;
2015-07-31 00:00:00;.6500;
2015-07-31 00:00:00;2.5500;
2015-07-31 00:00:00;1.1400;
2015-07-31 00:00:00;9.0400;
2015-07-31 00:00:00;.9500;
2015-07-31 00:00:00;1.5600;
2015-07-31 00:00:00;1.3200;
2015-07-31 00:00:00;.0300;
2015-07-31 00:00:00;.0800;
2015-07-31 00:00:00;.1700;
2015-07-31 00:00:00;.1000;
2015-07-31 00:00:00;.0200;
2015-07-31 00:00:00;1.1500;
2015-07-31 00:00:00;.1800;
2015-07-31 00:00:00;.5500;
2015-07-31 00:00:00;.3800;
2015-07-31 00:00:00;.2400;
2015-07-31 00:00:00;.2200;
2015-07-31 00:00:00;.5800;
2015-07-31 00:00:00;.6200;
2015-07-31 00:00:00;.2400;
2015-08-05 00:00:00;7.5500;
2015-08-11 00:00:00;29.0000;
2015-08-12 00:00:00;107.5000;
2015-08-12 00:00:00;.1900;
2015-08-12 00:00:00;.1800;
2015-08-12 00:00:00;.0600;
2015-08-12 00:00:00;25.4700;
2015-08-12 00:00:00;25.0800;
2015-08-14 00:00:00;1.2800;
2015-08-14 00:00:00;.0100;
2015-08-14 00:00:00;.1600;
2015-08-19 00:00:00;.0100;
2015-08-20 00:00:00;.2000;
2015-08-24 00:00:00;.7300;
2015-08-24 00:00:00;1.1300;
2015-08-31 00:00:00;2095.0000;
2015-08-31 00:00:00;33.0000;
2015-08-31 00:00:00;62.0000;
2015-08-31 00:00:00;61.0000;
2015-08-31 00:00:00;118.4000;
2015-08-31 00:00:00;9.5250;
2015-08-31 00:00:00;17.6000;
2015-08-31 00:00:00;6.6100;
2015-08-31 00:00:00;12.2000;
2015-08-31 00:00:00;57.0000;
2015-08-31 00:00:00;58.0000;
2015-08-31 00:00:00;57.5000;
2015-08-31 00:00:00;18.0000;
2015-08-31 00:00:00;72.2500;
2015-08-31 00:00:00;210.0000;
2015-08-31 00:00:00;125.5000;
2015-08-31 00:00:00;28.6600;
2015-08-31 00:00:00;2.1000;
2015-08-31 00:00:00;2.5000;
2015-08-31 00:00:00;146.0000;
2015-08-31 00:00:00;61.0000;
2015-08-31 00:00:00;36.9800;
2015-08-31 00:00:00;270.1000;
2015-08-31 00:00:00;97.0000;
2015-08-31 00:00:00;24.0000;
2015-08-31 00:00:00;24.0000;
2015-08-31 00:00:00;72.2500;
2015-08-31 00:00:00;28.4300;
2015-08-31 00:00:00;94.2500;
2015-08-31 00:00:00;152.0000;
2015-08-31 00:00:00;151.5000;
2015-08-31 00:00:00;60.7500;
2015-08-31 00:00:00;39.1000;
2015-08-31 00:00:00;51.0000;
2015-08-31 00:00:00;10.2000;
2015-08-31 00:00:00;123.9000;
2015-08-31 00:00:00;54.7500;
2015-08-31 00:00:00;93.5000;
2015-08-31 00:00:00;4.9000;
2015-08-31 00:00:00;90.0000;
2015-08-31 00:00:00;84.0000;
2015-08-31 00:00:00;.7900;
2015-08-31 00:00:00;99.8000;
2015-08-31 00:00:00;126.0000;
2015-08-31 00:00:00;46.6400;
2015-08-31 00:00:00;15.0000;
2015-08-31 00:00:00;2.0700;
2015-08-31 00:00:00;23.8000;
2015-08-31 00:00:00;22.1000;
2015-08-31 00:00:00;5.4500;
2015-08-31 00:00:00;70.4000;
2015-08-31 00:00:00;740.0000;
2015-08-31 00:00:00;68.0000;
2015-08-31 00:00:00;108.0000;
2015-08-31 00:00:00;37.4900;
2015-08-31 00:00:00;25.0000;
2015-08-31 00:00:00;160.0000;
2015-08-31 00:00:00;.7000;
2015-08-31 00:00:00;11.7000;
2015-08-31 00:00:00;2.6800;
2015-08-31 00:00:00;186.0000;
2015-08-31 00:00:00;187.0000;
2015-08-31 00:00:00;93.5000;
2015-08-31 00:00:00;21.7800;
2015-08-31 00:00:00;2.5000;
2015-08-31 00:00:00;128.0000;
2015-08-31 00:00:00;17.5000;
2015-08-31 00:00:00;57.5000;
2015-08-31 00:00:00;1.2500;
2015-08-31 00:00:00;40.8000;
2015-08-31 00:00:00;5.4000;
2015-08-31 00:00:00;165.1000;
2015-08-31 00:00:00;9.3800;
2015-08-31 00:00:00;15.1000;
2015-08-31 00:00:00;2.1300;
2015-08-31 00:00:00;11.0000;
2015-08-31 00:00:00;279.0000;
2015-08-31 00:00:00;.5500;
2015-08-31 00:00:00;372.0000;
2015-08-31 00:00:00;52.1000;
2015-08-31 00:00:00;369.3000;
2015-08-31 00:00:00;11.8500;
2015-08-31 00:00:00;1.9900;
2015-08-31 00:00:00;149.0000;
2015-08-31 00:00:00;17.9000;
2015-08-31 00:00:00;1.5500;
2015-08-31 00:00:00;51.0500;
2015-08-31 00:00:00;14.8000;
2015-08-31 00:00:00;51.7000;
2015-08-31 00:00:00;22.7000;
2015-08-31 00:00:00;5.7500;
2015-08-31 00:00:00;1.2700;
2015-08-31 00:00:00;4.3600;
2015-08-31 00:00:00;10.5000;
2015-08-31 00:00:00;4.0200;
2015-08-31 00:00:00;39.5000;
2015-08-31 00:00:00;1.7700;
2015-08-31 00:00:00;62.0000;
2015-08-31 00:00:00;14.3500;
2015-08-31 00:00:00;.8200;
2015-08-31 00:00:00;.9300;
2015-08-31 00:00:00;.0400;
2015-08-31 00:00:00;.5500;
2015-08-31 00:00:00;1.3400;
2015-08-31 00:00:00;3.1000;
2015-08-31 00:00:00;.7000;
2015-08-31 00:00:00;30.5000;
2015-08-31 00:00:00;1.9500;
2015-08-31 00:00:00;49.0000;
2015-08-31 00:00:00;9.7900;
2015-08-31 00:00:00;28.1000;
2015-08-31 00:00:00;.4000;
2015-08-31 00:00:00;2.2000;
2015-08-31 00:00:00;.8500;
2015-08-31 00:00:00;63.0000;
2015-08-31 00:00:00;89.0000;
2015-08-31 00:00:00;126.0000;
2015-08-31 00:00:00;25.5000;
2015-08-31 00:00:00;2.1500;
2015-08-31 00:00:00;48.3800;
2015-08-31 00:00:00;1.3000;
2015-08-31 00:00:00;.8000;
2015-08-31 00:00:00;106.5000;
2015-08-31 00:00:00;17.5000;
2015-08-31 00:00:00;16.6000;
2015-08-31 00:00:00;8.1900;
2015-08-31 00:00:00;2.5600;
2015-08-31 00:00:00;186.0000;
2015-08-31 00:00:00;88.9000;
2015-08-31 00:00:00;97.2000;
2015-08-31 00:00:00;.7300;
2015-08-31 00:00:00;5.5000;
2015-08-31 00:00:00;30.0000;
2015-08-31 00:00:00;.2000;
2015-08-31 00:00:00;13.3000;
2015-08-31 00:00:00;1.1700;
2015-08-31 00:00:00;7.7100;
2015-08-31 00:00:00;.6100;
2015-08-31 00:00:00;252.0000;
2015-08-31 00:00:00;4.9900;
2015-08-31 00:00:00;.4400;
2015-08-31 00:00:00;3.7500;
2015-08-31 00:00:00;39.1000;
2015-08-31 00:00:00;2.4700;
2015-08-31 00:00:00;11.2500;
2015-08-31 00:00:00;3.5600;
2015-08-31 00:00:00;1.9900;
2015-08-31 00:00:00;21.2500;
2015-08-31 00:00:00;1.2700;
2015-08-31 00:00:00;122.9000;
2015-08-31 00:00:00;5.5700;
2015-08-31 00:00:00;27.9600;
2015-08-31 00:00:00;65.5000;
2015-08-31 00:00:00;8.0500;
2015-08-31 00:00:00;2.8900;
2015-08-31 00:00:00;37.2000;
2015-08-31 00:00:00;126.0000;
2015-08-31 00:00:00;4.0500;
2015-08-31 00:00:00;5.0900;
2015-08-31 00:00:00;3.7500;
2015-08-31 00:00:00;44.9000;
2015-08-31 00:00:00;26.0000;
2015-08-31 00:00:00;52.0000;
2015-08-31 00:00:00;10.7500;
2015-08-31 00:00:00;.8300;
2015-08-31 00:00:00;63.5000;
2015-08-31 00:00:00;5.1500;
2015-08-31 00:00:00;2.8900;
2015-08-31 00:00:00;53.2000;
2015-08-31 00:00:00;103.5000;
2015-08-31 00:00:00;1.0200;
2015-08-31 00:00:00;1.3400;
2015-08-31 00:00:00;114.0000;
2015-08-31 00:00:00;.2700;
2015-08-31 00:00:00;33.5000;
2015-08-31 00:00:00;45.0000;
2015-08-31 00:00:00;105.0000;
2015-08-31 00:00:00;6.7200;
2015-08-31 00:00:00;7.5000;
2015-08-31 00:00:00;54.7500;
2015-08-31 00:00:00;34.5000;
2015-08-31 00:00:00;43.4000;
2015-08-31 00:00:00;87.7500;
2015-08-31 00:00:00;69.7500;
2015-08-31 00:00:00;9.7600;
2015-08-31 00:00:00;39.2000;
2015-08-31 00:00:00;13.5000;
2015-08-31 00:00:00;23.2000;
2015-08-31 00:00:00;25.0000;
2015-08-31 00:00:00;95.0000;
2015-08-31 00:00:00;258.0000;
2015-08-31 00:00:00;15.1000;
2015-08-31 00:00:00;40.5000;
2015-08-31 00:00:00;100.0000;
2015-08-31 00:00:00;8.6400;
2015-08-31 00:00:00;.0100;
2015-08-31 00:00:00;.0300;
2015-08-31 00:00:00;3.1100;
2015-08-31 00:00:00;1.3800;
2015-08-31 00:00:00;4.9900;
2015-08-31 00:00:00;.6400;
2015-08-31 00:00:00;138.4500;
2015-08-31 00:00:00;2.3800;
2015-08-31 00:00:00;31.6000;
2015-08-31 00:00:00;18.1000;
2015-08-31 00:00:00;21.1100;
2015-08-31 00:00:00;15.6500;
2015-08-31 00:00:00;.1200;
2015-08-31 00:00:00;.2700;
2015-08-31 00:00:00;.1100;
2015-08-31 00:00:00;.1400;
2015-08-31 00:00:00;.3100;
2015-08-31 00:00:00;3.7200;
2015-08-31 00:00:00;9.5800;
2015-08-31 00:00:00;.1900;
2015-08-31 00:00:00;1.8900;
2015-08-31 00:00:00;1.6700;
2015-08-31 00:00:00;2.1000;
2015-08-31 00:00:00;.2900;
2015-08-31 00:00:00;1.9500;
2015-08-31 00:00:00;.2100;
2015-08-31 00:00:00;.8000;
2015-08-31 00:00:00;.2800;
2015-08-31 00:00:00;.8000;
2015-08-31 00:00:00;.1300;
2015-08-31 00:00:00;3.0400;
2015-08-31 00:00:00;.8900;
2015-08-31 00:00:00;.1900;
2015-08-31 00:00:00;26.3800;
2015-08-31 00:00:00;.1600;
2015-08-31 00:00:00;.6500;
2015-08-31 00:00:00;1.4300;
2015-09-03 00:00:00;.0100;
2015-09-15 00:00:00;49.8000;
2015-09-18 00:00:00;.0200;
2015-09-22 00:00:00;.4900;
2015-09-22 00:00:00;.6000;
2015-09-30 00:00:00;2100.0000;
2015-09-30 00:00:00;39.7000;
2015-09-30 00:00:00;63.5000;
2015-09-30 00:00:00;110.7000;
2015-09-30 00:00:00;9.0100;
2015-09-30 00:00:00;52.0000;
2015-09-30 00:00:00;14.8500;
2015-09-30 00:00:00;6.7800;
2015-09-30 00:00:00;11.7000;
2015-09-30 00:00:00;58.5000;
2015-09-30 00:00:00;58.0000;
2015-09-30 00:00:00;57.0000;
2015-09-30 00:00:00;18.1000;
2015-09-30 00:00:00;78.2500;
2015-09-30 00:00:00;213.5000;
2015-09-30 00:00:00;20.4000;
2015-09-30 00:00:00;123.0000;
2015-09-30 00:00:00;28.3600;
2015-09-30 00:00:00;2.0100;
2015-09-30 00:00:00;137.5000;
2015-09-30 00:00:00;63.1000;
2015-09-30 00:00:00;32.7300;
2015-09-30 00:00:00;288.5000;
2015-09-30 00:00:00;99.0000;
2015-09-30 00:00:00;30.5000;
2015-09-30 00:00:00;28.3000;
2015-09-30 00:00:00;80.0000;
2015-09-30 00:00:00;27.9000;
2015-09-30 00:00:00;95.2500;
2015-09-30 00:00:00;113.0000;
2015-09-30 00:00:00;144.5000;
2015-09-30 00:00:00;142.0000;
2015-09-30 00:00:00;54.0000;
2015-09-30 00:00:00;36.2000;
2015-09-30 00:00:00;9.5500;
2015-09-30 00:00:00;124.1000;
2015-09-30 00:00:00;52.0000;
2015-09-30 00:00:00;95.5000;
2015-09-30 00:00:00;4.5800;
2015-09-30 00:00:00;91.0000;
2015-09-30 00:00:00;87.0000;
2015-09-30 00:00:00;.7900;
2015-09-30 00:00:00;108.4000;
2015-09-30 00:00:00;122.0000;
2015-09-30 00:00:00;41.7500;
2015-09-30 00:00:00;67.5000;
2015-09-30 00:00:00;15.0000;
2015-09-30 00:00:00;23.7000;
2015-09-30 00:00:00;64.0000;
2015-09-30 00:00:00;753.0000;
2015-09-30 00:00:00;110.0000;
2015-09-30 00:00:00;44.3500;
2015-09-30 00:00:00;25.4000;
2015-09-30 00:00:00;157.3000;
2015-09-30 00:00:00;.6400;
2015-09-30 00:00:00;13.0000;
2015-09-30 00:00:00;2.7000;
2015-09-30 00:00:00;187.5000;
2015-09-30 00:00:00;91.0000;
2015-09-30 00:00:00;122.0000;
2015-09-30 00:00:00;23.2000;
2015-09-30 00:00:00;17.5000;
2015-09-30 00:00:00;58.7500;
2015-09-30 00:00:00;1.1400;
2015-09-30 00:00:00;36.6000;
2015-09-30 00:00:00;6.4000;
2015-09-30 00:00:00;158.9000;
2015-09-30 00:00:00;9.2000;
2015-09-30 00:00:00;15.6000;
2015-09-30 00:00:00;2.0200;
2015-09-30 00:00:00;10.4000;
2015-09-30 00:00:00;2.6500;
2015-09-30 00:00:00;306.0000;
2015-09-30 00:00:00;.5500;
2015-09-30 00:00:00;333.0000;
2015-09-30 00:00:00;45.9000;
2015-09-30 00:00:00;339.5000;
2015-09-30 00:00:00;11.0000;
2015-09-30 00:00:00;49.0000;
2015-09-30 00:00:00;1.9500;
2015-09-30 00:00:00;148.0000;
2015-09-30 00:00:00;17.6000;
2015-09-30 00:00:00;1.3700;
2015-09-30 00:00:00;49.8000;
2015-09-30 00:00:00;10.8000;
2015-09-30 00:00:00;49.9900;
2015-09-30 00:00:00;25.8000;
2015-09-30 00:00:00;5.3500;
2015-09-30 00:00:00;1.2700;
2015-09-30 00:00:00;4.2400;
2015-09-30 00:00:00;13.0000;
2015-09-30 00:00:00;3.9900;
2015-09-30 00:00:00;40.0000;
2015-09-30 00:00:00;1.7800;
2015-09-30 00:00:00;49.6500;
2015-09-30 00:00:00;13.9000;
2015-09-30 00:00:00;138.0000;
2015-09-30 00:00:00;.8500;
2015-09-30 00:00:00;1.0200;
2015-09-30 00:00:00;.0400;
2015-09-30 00:00:00;.2500;
2015-09-30 00:00:00;9.4000;
2015-09-30 00:00:00;1.4920;
2015-09-30 00:00:00;3.4400;
2015-09-30 00:00:00;.6400;
2015-09-30 00:00:00;30.0000;
2015-09-30 00:00:00;1.6200;
2015-09-30 00:00:00;53.0000;
2015-09-30 00:00:00;9.4400;
2015-09-30 00:00:00;28.4000;
2015-09-30 00:00:00;.3300;
2015-09-30 00:00:00;1.9700;
2015-09-30 00:00:00;5.7500;
2015-09-30 00:00:00;.6200;
2015-09-30 00:00:00;60.0000;
2015-09-30 00:00:00;134.5000;
2015-09-30 00:00:00;2.1000;
2015-09-30 00:00:00;28.7000;
2015-09-30 00:00:00;47.5000;
2015-09-30 00:00:00;.7000;
2015-09-30 00:00:00;1.0600;
2015-09-30 00:00:00;.6200;
2015-09-30 00:00:00;109.0000;
2015-09-30 00:00:00;27.4000;
2015-09-30 00:00:00;8.5200;
2015-09-30 00:00:00;3.9800;
2015-09-30 00:00:00;185.0000;
2015-09-30 00:00:00;92.2000;
2015-09-30 00:00:00;91.7500;
2015-09-30 00:00:00;29.9000;
2015-09-30 00:00:00;18.0000;
2015-09-30 00:00:00;.2200;
2015-09-30 00:00:00;11.9000;
2015-09-30 00:00:00;1.2900;
2015-09-30 00:00:00;6.8000;
2015-09-30 00:00:00;.6200;
2015-09-30 00:00:00;272.0000;
2015-09-30 00:00:00;4.2500;
2015-09-30 00:00:00;.3900;
2015-09-30 00:00:00;3.9000;
2015-09-30 00:00:00;36.6000;
2015-09-30 00:00:00;11.0500;
2015-09-30 00:00:00;114.6000;
2015-09-30 00:00:00;5.7300;
2015-09-30 00:00:00;25.1300;
2015-09-30 00:00:00;63.0000;
2015-09-30 00:00:00;7.9700;
2015-09-30 00:00:00;2.6000;
2015-09-30 00:00:00;37.0000;
2015-09-30 00:00:00;115.0000;
2015-09-30 00:00:00;3.9200;
2015-09-30 00:00:00;5.0900;
2015-09-30 00:00:00;3.5900;
2015-09-30 00:00:00;42.4000;
2015-09-30 00:00:00;25.2000;
2015-09-30 00:00:00;51.2500;
2015-09-30 00:00:00;10.8500;
2015-09-30 00:00:00;28.0000;
2015-09-30 00:00:00;.6900;
2015-09-30 00:00:00;65.0000;
2015-09-30 00:00:00;5.7000;
2015-09-30 00:00:00;2.8700;
2015-09-30 00:00:00;53.0000;
2015-09-30 00:00:00;20.9000;
2015-09-30 00:00:00;25.0000;
2015-09-30 00:00:00;108.5000;
2015-09-30 00:00:00;1.2500;
2015-09-30 00:00:00;1.2000;
2015-09-30 00:00:00;108.5000;
2015-09-30 00:00:00;.2500;
2015-09-30 00:00:00;35.7000;
2015-09-30 00:00:00;48.0000;
2015-09-30 00:00:00;104.5000;
2015-09-30 00:00:00;5.8000;
2015-09-30 00:00:00;8.8100;
2015-09-30 00:00:00;6.9600;
2015-09-30 00:00:00;49.4000;
2015-09-30 00:00:00;29.4400;
2015-09-30 00:00:00;39.9000;
2015-09-30 00:00:00;83.0000;
2015-09-30 00:00:00;68.7500;
2015-09-30 00:00:00;39.7000;
2015-09-30 00:00:00;13.4000;
2015-09-30 00:00:00;20.6000;
2015-09-30 00:00:00;21.4000;
2015-09-30 00:00:00;96.5000;
2015-09-30 00:00:00;269.0000;
2015-09-30 00:00:00;17.0000;
2015-09-30 00:00:00;40.6000;
2015-09-30 00:00:00;100.0000;
2015-09-30 00:00:00;4.7500;
2015-09-30 00:00:00;2.3700;
2015-09-30 00:00:00;1.0000;
2015-09-30 00:00:00;4.3800;
2015-09-30 00:00:00;.8500;
2015-09-30 00:00:00;95.4000;
2015-09-30 00:00:00;2.3000;
2015-09-30 00:00:00;17.1100;
2015-09-30 00:00:00;14.0000;
2015-09-30 00:00:00;18.2000;
2015-09-30 00:00:00;16.2700;
2015-09-30 00:00:00;.0300;
2015-09-30 00:00:00;.1000;
2015-09-30 00:00:00;1.6000;
2015-09-30 00:00:00;.0900;
2015-09-30 00:00:00;.7600;
2015-09-30 00:00:00;2.1600;
2015-09-30 00:00:00;.0500;
2015-09-30 00:00:00;.1200;
2015-09-30 00:00:00;.0400;
2015-09-30 00:00:00;.0100;
2015-09-30 00:00:00;1.1700;
2015-09-30 00:00:00;.6200;
2015-09-30 00:00:00;1.2700;
2015-09-30 00:00:00;.9800;
2015-09-30 00:00:00;16.2900;
2015-09-30 00:00:00;.7700;
2015-09-30 00:00:00;48.1700;
2015-09-30 00:00:00;48.8800;
2015-09-30 00:00:00;53.8500;
2015-09-30 00:00:00;42.1200;
2015-09-30 00:00:00;60.2500;
2015-09-30 00:00:00;38.6500;
2015-09-30 00:00:00;54.2500;
2015-09-30 00:00:00;56.2500;
2015-09-30 00:00:00;46.5000;
2015-09-30 00:00:00;.1000;
2015-09-30 00:00:00;.2400;
2015-09-30 00:00:00;.4300;
2015-09-30 00:00:00;.3700;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-09 00:00:00;.0100;
2015-10-12 00:00:00;.0600;
2015-10-13 00:00:00;25.3000;
2015-10-22 00:00:00;.1000;
2015-10-23 00:00:00;49.0900;
2015-10-30 00:00:00;45.5000;
2015-10-30 00:00:00;57.2500;
2015-10-30 00:00:00;60.0000;
2015-10-30 00:00:00;108.2000;
2015-10-30 00:00:00;8.5200;
2015-10-30 00:00:00;49.0000;
2015-10-30 00:00:00;11.9000;
2015-10-30 00:00:00;6.4000;
2015-10-30 00:00:00;53.2500;
2015-10-30 00:00:00;56.5000;
2015-10-30 00:00:00;56.0000;
2015-10-30 00:00:00;79.0000;
2015-10-30 00:00:00;202.5000;
2015-10-30 00:00:00;24.8000;
2015-10-30 00:00:00;133.0000;
2015-10-30 00:00:00;30.4600;
2015-10-30 00:00:00;2.1900;
2015-10-30 00:00:00;2.2900;
2015-10-30 00:00:00;142.0000;
2015-10-30 00:00:00;72.2500;
2015-10-30 00:00:00;35.3800;
2015-10-30 00:00:00;285.0000;
2015-10-30 00:00:00;107.5000;
2015-10-30 00:00:00;28.3000;
2015-10-30 00:00:00;27.0000;
2015-10-30 00:00:00;25.3000;
2015-10-30 00:00:00;90.7500;
2015-10-30 00:00:00;29.7300;
2015-10-30 00:00:00;108.0000;
2015-10-30 00:00:00;170.5000;
2015-10-30 00:00:00;149.5000;
2015-10-30 00:00:00;53.2500;
2015-10-30 00:00:00;35.0000;
2015-10-30 00:00:00;45.3000;
2015-10-30 00:00:00;9.4000;
2015-10-30 00:00:00;136.2000;
2015-10-30 00:00:00;44.8000;
2015-10-30 00:00:00;90.5000;
2015-10-30 00:00:00;85.0000;
2015-10-30 00:00:00;83.5000;
2015-10-30 00:00:00;.7200;
2015-10-30 00:00:00;113.9000;
2015-10-30 00:00:00;115.0000;
2015-10-30 00:00:00;40.8500;
2015-10-30 00:00:00;175.0000;
2015-10-30 00:00:00;13.1000;
2015-10-30 00:00:00;1.9800;
2015-10-30 00:00:00;23.5000;
2015-10-30 00:00:00;4.0100;
2015-10-30 00:00:00;66.2500;
2015-10-30 00:00:00;832.0000;
2015-10-30 00:00:00;70.0000;
2015-10-30 00:00:00;126.0000;
2015-10-30 00:00:00;39.3500;
2015-10-30 00:00:00;26.0000;
2015-10-30 00:00:00;167.5000;
2015-10-30 00:00:00;1.6600;
2015-10-30 00:00:00;13.0000;
2015-10-30 00:00:00;3.3500;
2015-10-30 00:00:00;122.0000;
2015-10-30 00:00:00;26.6000;
2015-10-30 00:00:00;3.1200;
2015-10-30 00:00:00;17.8000;
2015-10-30 00:00:00;59.7500;
2015-10-30 00:00:00;1.1500;
2015-10-30 00:00:00;38.5000;
2015-10-30 00:00:00;5.3000;
2015-10-30 00:00:00;160.3000;
2015-10-30 00:00:00;61.0000;
2015-10-30 00:00:00;10.7000;
2015-10-30 00:00:00;16.7000;
2015-10-30 00:00:00;1.9400;
2015-10-30 00:00:00;9.8500;
2015-10-30 00:00:00;2.7000;
2015-10-30 00:00:00;298.0000;
2015-10-30 00:00:00;.4900;
2015-10-30 00:00:00;312.3000;
2015-10-30 00:00:00;53.0500;
2015-10-30 00:00:00;385.7000;
2015-10-30 00:00:00;11.1000;
2015-10-30 00:00:00;44.8000;
2015-10-30 00:00:00;1.8000;
2015-10-30 00:00:00;167.5000;
2015-10-30 00:00:00;15.9000;
2015-10-30 00:00:00;1.4000;
2015-10-30 00:00:00;54.0000;
2015-10-30 00:00:00;10.8500;
2015-10-30 00:00:00;11.3500;
2015-10-30 00:00:00;53.2000;
2015-10-30 00:00:00;29.1000;
2015-10-30 00:00:00;3.1900;
2015-10-30 00:00:00;1.4500;
2015-10-30 00:00:00;4.9000;
2015-10-30 00:00:00;13.1000;
2015-10-30 00:00:00;4.1700;
2015-10-30 00:00:00;36.0000;
2015-10-30 00:00:00;1.7900;
2015-10-30 00:00:00;53.2000;
2015-10-30 00:00:00;14.5000;
2015-10-30 00:00:00;136.0000;
2015-10-30 00:00:00;1.1900;
2015-10-30 00:00:00;1.2000;
2015-10-30 00:00:00;.0400;
2015-10-30 00:00:00;.2600;
2015-10-30 00:00:00;9.0300;
2015-10-30 00:00:00;1.5250;
2015-10-30 00:00:00;3.5400;
2015-10-30 00:00:00;1.0700;
2015-10-30 00:00:00;30.7000;
2015-10-30 00:00:00;1.7300;
2015-10-30 00:00:00;52.2500;
2015-10-30 00:00:00;9.2000;
2015-10-30 00:00:00;34.0000;
2015-10-30 00:00:00;.9100;
2015-10-30 00:00:00;1.7900;
2015-10-30 00:00:00;4.8900;
2015-10-30 00:00:00;.6400;
2015-10-30 00:00:00;61.2500;
2015-10-30 00:00:00;139.0000;
2015-10-30 00:00:00;2.0400;
2015-10-30 00:00:00;30.3000;
2015-10-30 00:00:00;1.8200;
2015-10-30 00:00:00;52.1500;
2015-10-30 00:00:00;1.2400;
2015-10-30 00:00:00;.6100;
2015-10-30 00:00:00;22.7000;
2015-10-30 00:00:00;17.9000;
2015-10-30 00:00:00;8.1000;
2015-10-30 00:00:00;4.0000;
2015-10-30 00:00:00;191.5000;
2015-10-30 00:00:00;80.9000;
2015-10-30 00:00:00;102.9500;
2015-10-30 00:00:00;.9100;
2015-10-30 00:00:00;5.3000;
2015-10-30 00:00:00;29.5000;
2015-10-30 00:00:00;.2700;
2015-10-30 00:00:00;10.9500;
2015-10-30 00:00:00;1.2200;
2015-10-30 00:00:00;9.4900;
2015-10-30 00:00:00;.6300;
2015-10-30 00:00:00;273.0000;
2015-10-30 00:00:00;.3900;
2015-10-30 00:00:00;36.9000;
2015-10-30 00:00:00;5.7200;
2015-10-30 00:00:00;20.2300;
2015-10-30 00:00:00;10.2000;
2015-10-30 00:00:00;129.2000;
2015-10-30 00:00:00;1.2000;
2015-10-30 00:00:00;68.0000;
2015-10-30 00:00:00;5.4600;
2015-10-30 00:00:00;2.3500;
2015-10-30 00:00:00;36.7000;
2015-10-30 00:00:00;102.0000;
2015-10-30 00:00:00;5.3400;
2015-10-30 00:00:00;5.3500;
2015-10-30 00:00:00;3.5700;
2015-10-30 00:00:00;40.6000;
2015-10-30 00:00:00;24.1000;
2015-10-30 00:00:00;45.3000;
2015-10-30 00:00:00;14.8000;
2015-10-30 00:00:00;26.0000;
2015-10-30 00:00:00;.7000;
2015-10-30 00:00:00;68.5000;
2015-10-30 00:00:00;5.5000;
2015-10-30 00:00:00;2.5000;
2015-10-30 00:00:00;57.7000;
2015-10-30 00:00:00;23.0000;
2015-10-30 00:00:00;103.0000;
2015-10-30 00:00:00;1.3300;
2015-10-30 00:00:00;117.0000;
2015-10-30 00:00:00;1.7500;
2015-10-30 00:00:00;37.0000;
2015-10-30 00:00:00;150.5000;
2015-10-30 00:00:00;102.5000;
2015-10-30 00:00:00;6.3700;
2015-10-30 00:00:00;8.4000;
2015-10-30 00:00:00;5.6500;
2015-10-30 00:00:00;49.8000;
2015-10-30 00:00:00;34.0000;
2015-10-30 00:00:00;42.2000;
2015-10-30 00:00:00;90.7500;
2015-10-30 00:00:00;72.2500;
2015-10-30 00:00:00;8.4000;
2015-10-30 00:00:00;38.5000;
2015-10-30 00:00:00;12.5000;
2015-10-30 00:00:00;16.5000;
2015-10-30 00:00:00;.0200;
2015-10-30 00:00:00;95.7500;
2015-10-30 00:00:00;265.0000;
2015-10-30 00:00:00;18.5000;
2015-10-30 00:00:00;40.2000;
2015-10-30 00:00:00;100.0000;
2015-10-30 00:00:00;5.0000;
2015-10-30 00:00:00;3.1700;
2015-10-30 00:00:00;.5800;
2015-10-30 00:00:00;4.2700;
2015-10-30 00:00:00;.6400;
2015-10-30 00:00:00;100.0000;
2015-10-30 00:00:00;1.9700;
2015-10-30 00:00:00;20.1000;
2015-10-30 00:00:00;10.4100;
2015-10-30 00:00:00;22.6600;
2015-10-30 00:00:00;11.7800;
2015-10-30 00:00:00;.1500;
2015-10-30 00:00:00;.4000;
2015-10-30 00:00:00;.1600;
2015-10-30 00:00:00;1.3100;
2015-10-30 00:00:00;.4800;
2015-10-30 00:00:00;.0500;
2015-10-30 00:00:00;.6600;
2015-10-30 00:00:00;.3400;
2015-10-30 00:00:00;1.7700;
2015-10-30 00:00:00;.3600;
2015-10-30 00:00:00;.1700;
2015-10-30 00:00:00;.4600;
2015-10-30 00:00:00;.8000;
2015-10-30 00:00:00;.4700;
2015-10-30 00:00:00;.1700;
2015-10-30 00:00:00;.5500;
2015-10-30 00:00:00;.6800;
2015-10-30 00:00:00;.0800;
2015-10-30 00:00:00;.1200;
